,article_url
5987,https://seekingalpha.com/article/2139843-herbalifes-books-need-to-be-re-audited-by-pwc-and-looked-at-by-the-sec
5988,https://seekingalpha.com/article/2139833-nq-mobiles-ugly-and-highly-questionable-earnings
5989,https://seekingalpha.com/article/2139803-3d-systems-more-downside-ahead
5990,https://seekingalpha.com/article/2139693-black-river-petroleum-corp-why-this-84-million-company-could-drop-big
5991,https://seekingalpha.com/article/2139233-7-questions-for-plug-power-investors
5992,https://seekingalpha.com/article/2139113-general-motors-the-story-just-keeps-getting-worse
5993,https://seekingalpha.com/article/2138883-alcatel-lucent-why-i-think-the-equity-is-worthless
5994,https://seekingalpha.com/article/2138653-higher-profits-for-canadian-pacific-rail-are-a-pipe-dream
5995,https://seekingalpha.com/article/2138593-still-a-short-story-b-of-i-holdings-acquires-deposits
5996,https://seekingalpha.com/article/2137603-mesa-laboratories-a-highly-overvalued-levered-rollup-with-low-single-digit-organic-growth-and-aggressive-insider-selling
5997,https://seekingalpha.com/article/2137383-weight-watchers-bear-side-of-the-argument
5998,https://seekingalpha.com/article/2138473-the-criminal-dismantling-of-herbalife-begins-as-shorts-likely-to-laugh-last
5999,https://seekingalpha.com/article/2138393-intuitive-surgical-the-growth-story-that-wasnt
6000,https://seekingalpha.com/article/2137883-why-new-money-thinks-linkedin-will-get-hammered-in-this-market
6001,https://seekingalpha.com/article/2137853-rich-pharmaceuticals-why-this-illegal-spam-promotion-could-be-set-to-drop
6002,https://seekingalpha.com/article/2137743-cisco-and-heartbleed-a-class-action-lawsuit-in-the-making
6003,https://seekingalpha.com/article/2137323-the-stalled-state-of-mannkind
6004,https://seekingalpha.com/article/2136923-nexstar-broadcasting-growth-story-unraveling
6005,https://seekingalpha.com/article/2136933-twitters-numbers-game
6006,https://seekingalpha.com/article/2134693-exact-sciences-is-a-near-term-short-due-to-risks-and-assumptions-about-its-future-business
6007,https://seekingalpha.com/article/2136393-does-mscis-industry-leading-position-justify-its-valuation
6008,https://seekingalpha.com/article/2136073-cash-in-some-crew-energy
6009,https://seekingalpha.com/article/2135993-do-not-buy-alcoa
6010,https://seekingalpha.com/article/2135763-tesla-20-key-risks-that-longs-are-ignoring
6011,https://seekingalpha.com/article/2135213-veeva-systems-a-top-20-competitive-displacement-customer-dissatisfaction-db-markets-research-and-strange-coincidences
6012,https://seekingalpha.com/article/2135343-whole-foods-market-faces-a-short-term-threat
6013,https://seekingalpha.com/article/2135153-why-the-chances-of-the-government-shutting-down-herbalife-are-much-greater-than-zero
6014,https://seekingalpha.com/article/2134503-qualcomm-and-apple-the-issue-revisited
6015,https://seekingalpha.com/article/2134493-poly-shield-technologies-an-overvalued-short-an-update
6016,https://seekingalpha.com/article/2134453-chevron-is-dead-money
6017,https://seekingalpha.com/article/2133653-blackberry-os-is-becoming-a-liability
6018,https://seekingalpha.com/article/2133573-sell-weight-watchers-now-its-a-value-trap
6019,https://seekingalpha.com/article/2133223-silence-on-gigafactory-partnerships-suggest-tesla-might-be-a-near-term-short
6020,https://seekingalpha.com/article/2133193-will-apple-dump-qualcomm-and-build-its-own-baseband-watch-out-if-it-does
6021,https://seekingalpha.com/article/2133053-does-mlm-attorney-kevin-thompson-have-amnesia
6022,https://seekingalpha.com/article/2132763-barclays-beefs-its-herbalife-analysis
6023,https://seekingalpha.com/article/2132313-now-is-the-time-to-sell-marvell-technology
6024,https://seekingalpha.com/article/2131983-final-estimate-for-amazon-com-q1-2014-revenue-growth
6025,https://seekingalpha.com/article/2129763-florida-gaming-corporation-the-intrinsic-value-of-common-shares-is-0
6026,https://seekingalpha.com/article/2131853-wal-marts-dismal-same-store-sales
6027,https://seekingalpha.com/article/2131773-update-the-short-case-for-world-wrestling-entertainment
6028,https://seekingalpha.com/article/2129453-revisiting-a-plug-power-short-position
6029,https://seekingalpha.com/article/2131503-therapeuticsmd-inc-stock-promotions-insider-sales-and-a-lock-up-expiration-create-50-percent-downside
6030,https://seekingalpha.com/article/2131473-competitors-are-like-piranhas-chewing-up-apple
6031,https://seekingalpha.com/article/2131443-mallinckrodt-transfers-questcors-risk-onto-its-shareholders
6032,https://seekingalpha.com/article/2130283-bank-of-internet-higher-rates-will-compress-margins-for-bank-priced-at-3_5x-book-value
6033,https://seekingalpha.com/article/2131033-geoinvesting-publishes-evidence-on-l-and-l-energy-canaries-in-luozhou-and-lashu-coalmines
6034,https://seekingalpha.com/article/2130663-is-teslas-gigafactory-becoming-a-gigafarce
6035,https://seekingalpha.com/article/2130553-splunk-great-fundamentals-but-priced-for-perfection
6036,https://seekingalpha.com/article/2129493-alarming-spinoff-adt-debt-soars-stock-plunges
6037,https://seekingalpha.com/article/2128973-arm-holdings-stock-is-overvalued-by-the-market
6038,https://seekingalpha.com/article/2128453-coca-colas-decade-long-struggle-to-fix-its-declining-csd-business
6039,https://seekingalpha.com/article/2128033-the-debate-over-shale-oil-reserve-estimates-suggests-eog-resources-might-be-a-good-short
6040,https://seekingalpha.com/article/2127863-modeling-stock-prices-cummins-inc-may-fall-to-130
6041,https://seekingalpha.com/article/2127853-facebooks-whatsapp-acquisition-new-risks-emerge
6042,https://seekingalpha.com/article/2127713-is-exelon-on-the-right-track
6043,https://seekingalpha.com/article/2127673-sell-sina-ahead-of-weibo-ipo
6044,https://seekingalpha.com/article/2127383-blythe-masters-leaves-jpmorgan-chase
6045,https://seekingalpha.com/article/2126013-q2-holdings-overvalued-cloud-computing-play-with-medium-term-catalysts-ahead
6046,https://seekingalpha.com/article/2125863-sell-ranbaxy-and-buy-astrazeneca-good-chance-nexium-generic-launch-delayed
6047,https://seekingalpha.com/article/2125363-multiple-red-flags-at-kingold-jewelry
6048,https://seekingalpha.com/article/2125303-guess-still-overvalued-continue-to-sell-on-any-pop
6049,https://seekingalpha.com/article/2126163-why-the-ftc-has-to-shutter-herbalife
6050,https://seekingalpha.com/article/2126093-comprehensive-investigation-of-cannabis-science-a-recurrence-of-misleading-investors-and-executive-self-dealing
6051,https://seekingalpha.com/article/2125553-netflix-even-more-dangerous
6052,https://seekingalpha.com/article/2123953-wageworks-rage-for-this-cloud-story-about-to-hit-a-wall
6053,https://seekingalpha.com/article/2125943-connecting-the-dots-the-iconic-coca-cola-is-a-sell-at-38
6054,https://seekingalpha.com/article/2125903-the-ftc-will-end-herbalife-as-we-know-it
6055,https://seekingalpha.com/article/2125883-questcors-quagmire-despite-rally-risk-still-exists
6056,https://seekingalpha.com/article/2125083-j-c-penney-the-illusion-of-cheapness
6057,https://seekingalpha.com/article/2124533-4-million-reasons-herbalife-is-a-money-transfer-scheme
6058,https://seekingalpha.com/article/2124383-we-have-march-numbers-for-tesla-and-a-prediction-for-the-first-quarter
6059,https://seekingalpha.com/article/2124273-ocean-power-technologies-wave-goodbye-to-this-wave-power-company
6060,https://seekingalpha.com/article/2124353-puma-keeps-hitting-goal-posts-not-the-net
6061,https://seekingalpha.com/article/2124153-has-frontier-communications-gone-up-too-far-too-fast
6062,https://seekingalpha.com/article/2124083-why-im-avoiding-jpmorgan
6063,https://seekingalpha.com/article/2123913-sell-first-solar-tellurium-supply-narrow-r-and-d-outlook-tarnish-company-glow
6064,https://seekingalpha.com/article/2123623-are-leapfrog-tablets-going-the-way-of-the-dodo
6065,https://seekingalpha.com/article/2123613-h-and-r-block-offers-a-great-short-sale-opportunity
6066,https://seekingalpha.com/article/2123503-disney-solid-fundamentals-leave-shares-overvalued
6067,https://seekingalpha.com/article/2123403-intel-always-read-between-the-lines
6068,https://seekingalpha.com/article/2122723-consolidation-of-global-liners-spells-trouble-for-container-lessors
6069,https://seekingalpha.com/article/2122093-plug-power-unprofitable-past-poor-fundamentals-and-a-best-case-dcf-value-of-2-2_50-share
6070,https://seekingalpha.com/article/2120313-liveperson-the-bearish-side-of-the-argument
6071,https://seekingalpha.com/article/2122343-is-morgan-stanleys-veeva-upgrade-a-belated-april-fools-prank
6072,https://seekingalpha.com/article/2122163-american-heritage-international-more-problems-than-just-a-pump-and-dump
6073,https://seekingalpha.com/article/2120033-is-it-too-early-to-invest-in-versartis
6074,https://seekingalpha.com/article/2120013-aar-corp-about-to-hit-a-rough-patch
6075,https://seekingalpha.com/article/2122013-the-next-big-embarrassment-for-bank-of-america-another-lawsuit
6076,https://seekingalpha.com/article/2121973-red-mark-at-red-fork-update
6077,https://seekingalpha.com/article/2121543-why-aegean-marine-petroleum-will-fall-at-least-23-percent
6078,https://seekingalpha.com/article/2118713-virginia-mines-goldcorps-disappointing-eleonore-report-makes-this-company-a-sell
6079,https://seekingalpha.com/article/2121003-its-not-the-right-time-to-invest-in-mcdonalds
6080,https://seekingalpha.com/article/2119973-gamestop-trials-and-tribulations
6081,https://seekingalpha.com/article/2118483-high-risk-small-cap-biotech-keryx-pharma-has-become-overvalued
6082,https://seekingalpha.com/article/2119733-is-it-april-fools-day-at-the-ftc-herbalife-thinks-so
6083,https://seekingalpha.com/article/2118323-the-gold-rally-may-not-last-long-challenge-for-barrick-gold
6084,https://seekingalpha.com/article/2117983-is-zaggs-shield-invisible
6085,https://seekingalpha.com/article/2117903-mannkinds-latest-critic-the-fda-has-joined-the-chorus-of-missing-data-concerns
6086,https://seekingalpha.com/article/2117853-vape-holdings-190-million-market-cap-with-no-revenues-likely-to-drop-90-percent-1-price-target
6087,https://seekingalpha.com/article/2117633-titan-machinery-is-a-perfect-short
6088,https://seekingalpha.com/article/2117033-qnx-will-not-save-blackberry
6089,https://seekingalpha.com/article/2116673-whiting-usa-trust-now-worth-less-than-2_15-will-fall-to-0-in-12-months
6090,https://seekingalpha.com/article/2116403-linkedin-will-grind-lower-in-the-coming-9-months
6091,https://seekingalpha.com/article/2115953-is-the-sec-foreshadowing-herbalifes-future
6092,https://seekingalpha.com/article/2114723-herbalife-to-the-ftc-let-me-take-a-selfie
6093,https://seekingalpha.com/article/2114513-aegerion-pharmaceuticals-viability-threatened-as-regulatory-legal-and-market-forces-close-in
6094,https://seekingalpha.com/article/2113783-securities-fraud-accusations-and-misrepresentations-leave-vapor-group-up-in-smoke
6095,https://seekingalpha.com/article/2111463-castlight-overstated-tam-and-existential-concerns
6096,https://seekingalpha.com/article/2112673-securities-fraud-accusations-put-vapor-group-up-in-smoke
6097,https://seekingalpha.com/article/2112633-tonixs-clinical-stage-drug-tnxminus-102sl-is-completely-unneeded
6098,https://seekingalpha.com/article/2110253-midstates-petroleum-is-not-out-of-the-woods-and-has-to-implement-survival-tactics-soon
6099,https://seekingalpha.com/article/2112393-prepare-for-blastoff-new-research-on-nq-mobile
6100,https://seekingalpha.com/article/2111643-danger-zone-dunkin-brands-group
6101,https://seekingalpha.com/article/2111793-the-phablet-will-kill-blackberry
6102,https://seekingalpha.com/article/2111233-potbelly-remains-overvalued
6103,https://seekingalpha.com/article/2111203-8-reasons-why-3d-systems-is-a-short-candidate
6104,https://seekingalpha.com/article/2111043-j-c-penney-walking-the-liquidity-tightrope
6105,https://seekingalpha.com/article/2108323-combimatrix-warrants-as-close-to-a-sure-zero-as-you-can-get
6106,https://seekingalpha.com/article/2110393-reality-checking-herbalifes-new-website
6107,https://seekingalpha.com/article/2110293-right-time-to-challenge-googles-growth-multiple
6108,https://seekingalpha.com/article/2107703-aastrom-mice-scared-me-away
6109,https://seekingalpha.com/article/2110113-herbalifes-gold-standard-guarantee-is-fools-gold
6110,https://seekingalpha.com/article/2109683-how-to-know-when-to-short-apple
6111,https://seekingalpha.com/article/2109573-facebooks-share-valuation-what-is-the-market-expecting
6112,https://seekingalpha.com/article/2109063-nokia-will-the-tables-ever-turn
6113,https://seekingalpha.com/article/2108533-capstone-turbines-stock-is-more-bloated-than-plug-powers-ever-was
6114,https://seekingalpha.com/article/2108073-letter-to-john-hempton-from-a-clueless-short-seller
6115,https://seekingalpha.com/article/2107853-best-buy-a-few-positives-but-still-uncertain-future
6116,https://seekingalpha.com/article/2107523-death-may-be-knocking-on-kiors-door
6117,https://seekingalpha.com/article/2107473-american-heritage-international-inc-why-i-expect-this-155-million-company-to-dump-big
6118,https://seekingalpha.com/article/2107463-dimons-fang-fang-surreptitiously-retires-jpmorgan-again-in-possible-violation-of-fcpa
6119,https://seekingalpha.com/article/2107423-5-reasons-why-3d-systems-isnt-a-good-investment
6120,https://seekingalpha.com/article/2107313-starbucks-is-a-sell
6121,https://seekingalpha.com/article/2107243-mastercard-is-losing-momentum
6122,https://seekingalpha.com/article/2107223-cisco-too-little-too-late
6123,https://seekingalpha.com/article/2107143-netflix-fair-value-128-share-67-percent-downside-primed-to-plunge
6124,https://seekingalpha.com/article/2106493-netflix-investors-may-want-to-sit-one-out-it-may-be-popcorn-time
6125,https://seekingalpha.com/article/2105863-seaworlds-black-eye-earnings-in-the-wake-of-blackfish
6126,https://seekingalpha.com/article/2105673-time-to-sell-alexion
6127,https://seekingalpha.com/article/2105563-new-13d-filing-reveals-more-dilution-ahead-for-plug-power
6128,https://seekingalpha.com/article/2105273-body-central-abandon-all-hope-ye-who-enter-here
6129,https://seekingalpha.com/article/2105243-3-herbalife-directors-get-wise-and-quit-will-mr-stiritz-be-next
6130,https://seekingalpha.com/article/2105103-fuelcells-backlog-faces-a-steep-cliff
